,Variable,Unit,Aggregation,czo_id,Discipline
880,tds 1,mg,NaN,4129,Hydrology|Water Chemistry
881,temperature,degreescelsius,NaN,4129,Hydrology|Water Chemistry
882,zinc,mol/l,NaN,4129,Hydrology|Water Chemistry
883,br,,NaN,4130,Hydrology|Water Chemistry
884,f,,NaN,4130,Hydrology|Water Chemistry
885,feii,,NaN,4130,Hydrology|Water Chemistry
886,ground elevation,,NaN,4130,Hydrology|Water Chemistry
887,phosphate,,NaN,4130,Hydrology|Water Chemistry
888,sample name,,NaN,4130,Hydrology|Water Chemistry
889,sulfate,,NaN,4130,Hydrology|Water Chemistry
890,water table,,NaN,4130,Hydrology|Water Chemistry
891,x coordinate,,NaN,4130,Hydrology|Water Chemistry
892,y coordinate,,NaN,4130,Hydrology|Water Chemistry
893,antimony dissolved,,NaN,4135,Water Chemistry
894,barium dissolved,,NaN,4135,Water Chemistry
895,beryllium dissolved,,NaN,4135,Water Chemistry
896,bromide dissolved,,NaN,4135,Water Chemistry
897,cadmium dissolved,,NaN,4135,Water Chemistry
898,dissolved calcium,,NaN,4135,Water Chemistry
899,carbon dissolved inorganic,,NaN,4135,Water Chemistry
900,cerium dissolved,,NaN,4135,Water Chemistry
901,chloride dissolved,,NaN,4135,Water Chemistry
902,cobalt dissolved,,NaN,4135,Water Chemistry
903,delta13c of dic,,NaN,4135,Water Chemistry
904,delta18o of h2o,,NaN,4135,Water Chemistry
905,delta1d of h2o,,NaN,4135,Water Chemistry
906,dysprosium dissolved,,NaN,4135,Water Chemistry
907,erbium dissolved,,NaN,4135,Water Chemistry
908,europium dissolved,,NaN,4135,Water Chemistry
909,fluorescence index,,NaN,4135,Water Chemistry
910,fluoride dissolved,,NaN,4135,Water Chemistry
911,gadolinium dissolved,,NaN,4135,Water Chemistry
912,germanium dissolved,,NaN,4135,Water Chemistry
913,holmium dissolved,,NaN,4135,Water Chemistry
914,humification index,,NaN,4135,Water Chemistry
915,lanthanum dissolved,,NaN,4135,Water Chemistry
916,lutetium dissolved,,NaN,4135,Water Chemistry
917,dissolved magnesium,,NaN,4135,Water Chemistry
918,mercury dissolved,,NaN,4135,Water Chemistry
919,molybdenum dissolved,,NaN,4135,Water Chemistry
920,neodymium dissolved,,NaN,4135,Water Chemistry
921,nickel dissolved,,NaN,4135,Water Chemistry
922,nitrogen dissolved nitrate no3,,NaN,4135,Water Chemistry
923,nitrogen dissolved nitrite no2,,NaN,4135,Water Chemistry
924,dissolved nitrogen,,total,4135,Water Chemistry
925,phosphorus dissolved,,NaN,4135,Water Chemistry
926,dissolved potassium,,NaN,4135,Water Chemistry
927,praseodymium dissolved,,NaN,4135,Water Chemistry
928,samarium dissolved,,NaN,4135,Water Chemistry
929,selenium dissolved,,NaN,4135,Water Chemistry
930,silicon dissolved,,NaN,4135,Water Chemistry
931,silver dissolved,,NaN,4135,Water Chemistry
932,dissolved sodium,,NaN,4135,Water Chemistry
933,strontium dissolved,,NaN,4135,Water Chemistry
934,sulfate dissolved,,NaN,4135,Water Chemistry
935,Specific ultraviolet absorbance-280,,NaN,4135,Water Chemistry
936,terbium dissolved,,NaN,4135,Water Chemistry
937,thallium dissolved,,NaN,4135,Water Chemistry
938,thulium dissolved,,NaN,4135,Water Chemistry
939,tin dissolved,,NaN,4135,Water Chemistry
940,titanium dissolved,,NaN,4135,Water Chemistry
941,uranium dissolved,,NaN,4135,Water Chemistry
942,ultra violet absorbance 254,,NaN,4135,Water Chemistry
943,ultra violet absorbance 280,,NaN,4135,Water Chemistry
944,vanadium dissolved,,NaN,4135,Water Chemistry
945,ytterbium dissolved,,NaN,4135,Water Chemistry
946,yttrium dissolved,,NaN,4135,Water Chemistry
947,zirconium dissolved,,NaN,4135,Water Chemistry
948,depth in,cm,NaN,4148,Biogeochemistry|Climatology / Meteorology|Soil Science / Pedology
949,soil temperature,degreescelsius,NaN,4148,Biogeochemistry|Climatology / Meteorology|Soil Science / Pedology
950,1,,NaN,4155,Geomorphology|Biology / Ecology
951,2,,NaN,4155,Geomorphology|Biology / Ecology
952,3,,NaN,4155,Geomorphology|Biology / Ecology
953,4,,NaN,4155,Geomorphology|Biology / Ecology
954,5,,NaN,4155,Geomorphology|Biology / Ecology
955,horizontal distance pit center to rootwad,,NaN,4155,Geomorphology|Biology / Ecology
956,inclination downslope,,NaN,4155,Geomorphology|Biology / Ecology
957,inclination upslope,,NaN,4155,Geomorphology|Biology / Ecology
958,latitude degrees,,NaN,4155,Geomorphology|Biology / Ecology
959,latitude minutes,,NaN,4155,Geomorphology|Biology / Ecology
960,long axis,,NaN,4155,Geomorphology|Biology / Ecology
961,longitude degrees,,NaN,4155,Geomorphology|Biology / Ecology
962,longitude minutes,,NaN,4155,Geomorphology|Biology / Ecology
963,notes,,NaN,4155,Geomorphology|Biology / Ecology
964,orientation downslope,,NaN,4155,Geomorphology|Biology / Ecology
965,orientation upslope,,NaN,4155,Geomorphology|Biology / Ecology
966,region,,NaN,4155,Geomorphology|Biology / Ecology
967,relative age,,NaN,4155,Geomorphology|Biology / Ecology
968,short axis,,NaN,4155,Geomorphology|Biology / Ecology
969,tree azimuth,,NaN,4155,Geomorphology|Biology / Ecology
970,tree girth 15m,,NaN,4155,Geomorphology|Biology / Ecology
971,tree number,,NaN,4155,Geomorphology|Biology / Ecology
972,tree type,,NaN,4155,Geomorphology|Biology / Ecology
973,diff charge bal,,NaN,4165,Water Chemistry
974,air temperature,degreescelsius,NaN,4165,Water Chemistry
975,ancmgl,,NaN,4165,Water Chemistry
976,ancueql,,NaN,4165,Water Chemistry
977,calcium,ueql,NaN,4165,Water Chemistry
978,charge bal,,NaN,4165,Water Chemistry
979,cloud cover,,NaN,4165,Water Chemistry
980,chlorine,ppm,NaN,4165,Water Chemistry
981,clueql,,NaN,4165,Water Chemistry
982,collection date,,NaN,4165,Water Chemistry
983,collection time,,NaN,4165,Water Chemistry
984,d18 1sigma,,NaN,4165,Water Chemistry
985,d18o permill,,NaN,4165,Water Chemistry
986,deuterium d permill,,NaN,4165,Water Chemistry
987,dissolved organic nitrogen uml,,NaN,4165,Water Chemistry
988,dissolved organic phosphorous uml,,NaN,4165,Water Chemistry
989,field conductivity,,NaN,4165,Water Chemistry
990,inuml,,NaN,4165,Water Chemistry
991,ipuml,,NaN,4165,Water Chemistry
992,potasium,ppm,NaN,4165,Water Chemistry
993,potassium,ueql,NaN,4165,Water Chemistry
994,lab conductivity,,NaN,4165,Water Chemistry
995,location,,NaN,4165,Water Chemistry
996,major ions and sihueql cappm,,NaN,4165,Water Chemistry
997,magnesium,ppm,NaN,4165,Water Chemistry
998,magnesium,ueql,NaN,4165,Water Chemistry
999,sodium,ppm,NaN,4165,Water Chemistry
1000,sodium microequivalents per liter,,NaN,4165,Water Chemistry
1001,ammonium microequivalents per liter,,NaN,4165,Water Chemistry
1002,nitrate,ppm,NaN,4165,Water Chemistry
1003,nitrate microequivalents per liter,,NaN,4165,Water Chemistry
1004,nutrientsdoc cl,mg,NaN,4165,Water Chemistry
1005,phaeophytinugl,,NaN,4165,Water Chemistry
1006,phosphorus um/l (pnuml),,NaN,4165,Water Chemistry
1007,ppuml,,NaN,4165,Water Chemistry
1008,silicon icp centrifuge,ppm,NaN,4165,Water Chemistry
1009,silicon icp,ppm,NaN,4165,Water Chemistry
1010,silicon dioxide colorimetricuml,,NaN,4165,Water Chemistry
1011,silicon dioxide (sio2) icp  centrifuge,ppm,NaN,4165,Water Chemistry
1012,silicon dioxide (sio2) icp,ppm,NaN,4165,Water Chemistry
1013,sulfate,ppm,NaN,4165,Water Chemistry
1014,sulfate,ueql,NaN,4165,Water Chemistry
1015, ,,sum,4165,Water Chemistry
1016,tdnuml,,NaN,4165,Water Chemistry
1017,dissolved phosphorus uml,,total,4165,Water Chemistry
1018,tnuml,,NaN,4165,Water Chemistry
1019,phosphorus uml,,total,4165,Water Chemistry
1020,tritium 1sigma,,NaN,4165,Water Chemistry
1021,tritium,,NaN,4165,Water Chemistry
1022,water isotopes dexcessmill,,NaN,4165,Water Chemistry
1023,water temperature,celsius,NaN,4165,Water Chemistry
1024,wind,,NaN,4165,Water Chemistry
1025,antistokes scatter,nm,NaN,4174,Hydrology
1026,length m,,NaN,4174,Hydrology
1027,stokes scatter,nm,NaN,4174,Hydrology
1028,temperature,degreescelsius,NaN,4174,Hydrology
1029,point cloud,,NaN,4182,GIS / Remote Sensing|Geomorphology
1030,raster image data,,NaN,4324,GIS / Remote Sensing
1031,and number of return from ground nground,,NaN,4606,GIS / Remote Sensing
1032,return height avgh,,average,4606,GIS / Remote Sensing
1033,scan angle avgscanangle,,average,4606,GIS / Remote Sensing
1034,canopy cover cov,,NaN,4606,GIS / Remote Sensing
1035,canopy density dns,,NaN,4606,GIS / Remote Sensing
1036,elevation,,NaN,4606,GIS / Remote Sensing
1037,fic,,NaN,4606,GIS / Remote Sensing
1038,latitude lat,,NaN,4606,GIS / Remote Sensing
1039,latynad83 utm 17n,,NaN,4606,GIS / Remote Sensing
1040,lidar return height percentiles p05 top90,,NaN,4606,GIS / Remote Sensing
1041,longitude long,,NaN,4606,GIS / Remote Sensing
1042,longxnad83 utm 17n,,NaN,4606,GIS / Remote Sensing
1043,return height maxh,,maximum,4606,GIS / Remote Sensing
1044,scan angle maxscan,,maximum,4606,GIS / Remote Sensing
1045,return heightminh,,minimum,4606,GIS / Remote Sensing
1046,scan angle minscan,,minimum,4606,GIS / Remote Sensing
1047,number of returns from vegetatation nveg,,NaN,4606,GIS / Remote Sensing
1048,number of returns nreturns,,NaN,4606,GIS / Remote Sensing
1049,see detail below,,NaN,4606,GIS / Remote Sensing
1050,see details below,,NaN,4606,GIS / Remote Sensing
1051,see details below,,NaN,4606,GIS / Remote Sensing
1052,all returns stdh,,standarddeviationof,4606,GIS / Remote Sensing
1053,barometric pressure,,NaN,4608,Climatology / Meteorology
1054,radiation incoming,,NaN,4608,Climatology / Meteorology
1055,radiation incoming photosynthetically active radiation,,NaN,4608,Climatology / Meteorology
1056,temperature,,NaN,4608,Climatology / Meteorology
1057,wind direction,,NaN,4608,Climatology / Meteorology
1058,wind speed,,NaN,4608,Climatology / Meteorology
1059,discharge,m3day,NaN,4610,Hydrology|Modeling / Computational Science
1060,evapotranspiration spatial mday,,average,4610,Hydrology|Modeling / Computational Science
1061,groundwater level spatial m,,average,4610,Hydrology|Modeling / Computational Science
1062,precipitation mday,,NaN,4610,Hydrology|Modeling / Computational Science
1063,snow depth spatial m,,average,4610,Hydrology|Modeling / Computational Science
1064,soil moisture spatial in top 10 m3m3,cm,average,4610,Hydrology|Modeling / Computational Science
1065,precipitation for previous date,mm,total,4611,Climatology / Meteorology|Hydrology
1066,time of wind speed for previous date,,max,4611,Climatology / Meteorology|Hydrology
1067,wind speed for previous date,ms1,max,4611,Climatology / Meteorology|Hydrology
1068,longwave downwelling  temperaturecorrected,wm2,NaN,4612,Climatology / Meteorology
1069,longwave net,wm2,NaN,4612,Climatology / Meteorology
1070,longwave upwelling  temperaturecorrected,wm2,NaN,4612,Climatology / Meteorology
1071,mean radiation net,wm2,NaN,4612,Climatology / Meteorology
1072,shortwave downwelling,wm2,NaN,4612,Climatology / Meteorology
1073,shortwave net,wm2,NaN,4612,Climatology / Meteorology
1074,shortwave upwelling,wm2,NaN,4612,Climatology / Meteorology
1075,age years,,NaN,4614,Biology / Ecology
1076,bearing from plot center degrees,,NaN,4614,Biology / Ecology
1077,date measured,,NaN,4614,Biology / Ecology
1078,diameter at breast height,,NaN,4614,Biology / Ecology
1079,distance from plot center m,,NaN,4614,Biology / Ecology
1080,height m,,NaN,4614,Biology / Ecology
1081,species code,,NaN,4614,Biology / Ecology
1082,tree,,NaN,4614,Biology / Ecology
1083,basal area,cm2,NaN,4618,Biology / Ecology
1084,diameter at breast height,,NaN,4618,Biology / Ecology
1085,distance from transect line m,,NaN,4618,Biology / Ecology
1086,distance on transect m,,NaN,4618,Biology / Ecology
1087,end,,NaN,4618,Biology / Ecology
1088,start,,NaN,4618,Biology / Ecology
1089,topo position,,NaN,4618,Biology / Ecology
1090,transect number,,NaN,4618,Biology / Ecology
1091,tree tag number,,NaN,4618,Biology / Ecology
1092,degrees 2 theta,,NaN,4620,Soil Science / Pedology
1093,intensity,,NaN,4620,Soil Science / Pedology
1094,13csoilrespiredco2,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1095,acid phosphatase activity,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1096,dry mass incubated soil,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1097,extractable organic carbon concentration,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1098,extractable organic carbon concentration,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1099,fresh massincubatedsoil,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1100,glucosidaseactivity,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1101,microbialbiomassconcentration,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1102,nacetyl glucosaminidase activity,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1103,nitrateconconcentration,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1104,phenoloxidaseactivity,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1105,soilch4produtcionrate,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1106,soilco2productionrate,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1107,soil nitrous oxide production rate,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1108,soilph,,NaN,4637,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1109,05m carbon dioxide,,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1110,temperature (5m),degreescelsius,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1111,05mh2o,,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1112,05mo2,,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1113,15m carbon dioxide,,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1114,temperature (15m),degreescelsius,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1115,15mh2o,,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1116,15mo2,,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1117,site,,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1118,surf,degreecelsius,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1119,time,,NaN,4658,Biogeochemistry|Soil Science / Pedology|Hydrology
1120,precent carbon dioxide,,NaN,4659,Biogeochemistry|Soil Science / Pedology
1121,gcch4ppm,,NaN,4659,Biogeochemistry|Soil Science / Pedology
1122,gcco2pct,,NaN,4659,Biogeochemistry|Soil Science / Pedology
1123,gcn2oppm,,NaN,4659,Biogeochemistry|Soil Science / Pedology
1124,oxygen percent,,NaN,4659,Biogeochemistry|Soil Science / Pedology
1125,aggregatestability file2 site,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1126,bulk density,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1127,clay,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1128,depth,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1129,file1 site,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1130,invertebrate functional group,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1131,invertebrate genus,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1132,invertebrates pp,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1133,ksat,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1134,litterormineral soil,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1135,silt,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1136,treatment,,NaN,4660,Soil Science / Pedology|Biology / Ecology
1137,agent,,NaN,4665,Social Science
1138,asses and mules,,NaN,4665,Social Science
1139,barley bushels,,NaN,4665,Social Science
1140,beeswax and honey,lbs,NaN,4665,Social Science
1141,buckwheat bushels,,NaN,4665,Social Science
1142,butter,lbs,NaN,4665,Social Science
1143,cane sugar hhds of 1000,lbs,NaN,4665,Social Science
1144,cash value of farm,,NaN,4665,Social Science
1145,cheese,lbs,NaN,4665,Social Science
1146,clover seed bushels,,NaN,4665,Social Science
1147,flax,lbs,NaN,4665,Social Science
1148,flaxseed bushels,,NaN,4665,Social Science
1149,ginned cotton bales of 400 each,lbs,NaN,4665,Social Science
1150,hay tons,,NaN,4665,Social Science
1151,hemp  dew rotted tons,,NaN,4665,Social Science
1152,hemp  water rotted tons,,NaN,4665,Social Science
1153,hops,lbs,NaN,4665,Social Science
1154,horses,,NaN,4665,Social Science
1155,improved acres of land,,NaN,4665,Social Science
1156,indian corn bushels,,NaN,4665,Social Science
1157,irish potatoes bushels,,NaN,4665,Social Science
1158,manager of the farm,,NaN,4665,Social Science
1159,maple sugar,lbs,NaN,4665,Social Science
1160,milch cows,,NaN,4665,Social Science
1161,molasses gallons,,NaN,4665,Social Science
1162,name owner,,NaN,4665,Social Science
1163,oats bushels,,NaN,4665,Social Science
1164,other cattle,,NaN,4665,Social Science
1165,other grass seeds bushels,,NaN,4665,Social Science
1166,peas  beans bushels,,NaN,4665,Social Science
1167,rice,lbs,NaN,4665,Social Science
1168,rye bushels,,NaN,4665,Social Science
1169,sheep,,NaN,4665,Social Science
1170,silk cocoons,lbs,NaN,4665,Social Science
1171,sweet potatoes bushels,,NaN,4665,Social Science
1172,swine,,NaN,4665,Social Science
1173,tobacco,lbs,NaN,4665,Social Science
1174,unimproved acres of land,,NaN,4665,Social Science
1175,value of animals slaughtered,,NaN,4665,Social Science
1176,value of farming implements and machinery,,NaN,4665,Social Science
1177,value of homemade manufactures,,NaN,4665,Social Science
1178,value of live stock,,NaN,4665,Social Science
1179,value of orchard products dollars,,NaN,4665,Social Science
1180,value of produce of market gardens,,NaN,4665,Social Science
1181,wheat bushels,,NaN,4665,Social Science
1182,wine gallons,,NaN,4665,Social Science
1183,wool,lbs,NaN,4665,Social Science
1184,working oxen,,NaN,4665,Social Science
1185,2 esri format 1m dem from ground classified points,,NaN,4671,GIS / Remote Sensing
1186,3 esri format 1m hillshade raster from ground classified points,,NaN,4671,GIS / Remote Sensing
1187,4 esri format 1m dem from all points canopy included,,NaN,4671,GIS / Remote Sensing
1188,5 esri format 1m hillshade raster from all points canopy included,,NaN,4671,GIS / Remote Sensing
1189,10bemeteoric,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1190,beryllium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1191,calcium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1192,carbon,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1193,freeberyllium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1194,freeiron,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1195,iron,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1196,magnesium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1197,manganese,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1198,nitrogen,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1199,phosphorus,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1200,potassium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1201,silicon,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1202,sodium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1203,soil exchangeable calcium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1204,soil exchangeable potassium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1205,soil exchangeable magnesium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1206,soil exchangeable sodium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1207,soil kcl acidity,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1208,soilphcacl2,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1209,soilphwater,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1210,soiltexture,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1211,titanium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1212,zirconium,,NaN,4673,Biogeochemistry|Geochemistry / Mineralogy|Soil Science / Pedology
1213,specific conductance soil conductivity,,NaN,4674,Biogeochemistry|Soil Science / Pedology
1214,apparent electrical resistivity ohmm,,NaN,4677,Geophysics
1215,depth in soil m,,NaN,4677,Geophysics
1216,distance on surface m,,NaN,4677,Geophysics
1217,intensity counts,,NaN,4678,Biogeochemistry|Soil Science / Pedology
1218,velocity mms,,NaN,4678,Biogeochemistry|Soil Science / Pedology
1219,difn,,NaN,4679,Biology / Ecology
1220,direction,,NaN,4679,Biology / Ecology
1221,lai,,NaN,4679,Biology / Ecology
1222,mta,,NaN,4679,Biology / Ecology
1223,se lai,,NaN,4679,Biology / Ecology
1224,se mta,,NaN,4679,Biology / Ecology
1225,smp,,NaN,4679,Biology / Ecology
1226,discharge,cfs,NaN,4680,Hydrology|Climatology / Meteorology
1227,rainfall inch,,NaN,4680,Hydrology|Climatology / Meteorology
1228,water level,ft,NaN,4680,Hydrology|Climatology / Meteorology
1229,gully boundaries acquired as separate points and aposteriori transformed in polylines,,NaN,4681,Geomorphology|Hydrology
1230,clay,,NaN,4683,Soil Science / Pedology
1231,sand,,NaN,4683,Soil Science / Pedology
1232,silt,,NaN,4683,Soil Science / Pedology
1233,sample id,,NaN,4683,Soil Science / Pedology
1234,electrical conductivity,,NaN,4684,Hydrology
1235,measured stage,,NaN,4684,Hydrology
1236,specific conductance,,NaN,4684,Hydrology
1237,stage height at vnotch,,NaN,4684,Hydrology
1238,water temperature,,NaN,4684,Hydrology
1239,date and time,,NaN,4686,Hydrology
1240,depth to water table,,NaN,4686,Hydrology
1241,offset,,NaN,4686,Hydrology
1242,water level,,NaN,4686,Hydrology
1243,fagr,,NaN,4687,Biology / Ecology
1244,list,,NaN,4687,Biology / Ecology
1245,litu,,NaN,4687,Biology / Ecology
1246,nf,,NaN,4687,Biology / Ecology
1247,oh,,NaN,4687,Biology / Ecology
1248,other,,NaN,4687,Biology / Ecology
1249,piec,,NaN,4687,Biology / Ecology
1250,pine,g,NaN,4687,Biology / Ecology
1251,pita,,NaN,4687,Biology / Ecology
1252,plot,,NaN,4687,Biology / Ecology
1253,qual,,NaN,4687,Biology / Ecology
1254,qufa,,NaN,4687,Biology / Ecology
1255,qumo,,NaN,4687,Biology / Ecology
1256,quru,,NaN,4687,Biology / Ecology
1257,qust,,NaN,4687,Biology / Ecology
1258,quve,,NaN,4687,Biology / Ecology
1259, ,g,total,4687,Biology / Ecology
1260,dew point temperature,,NaN,4703,Climatology / Meteorology
1261,vapor pressure,,NaN,4703,Climatology / Meteorology
1262,electrical resistivity imaging,,NaN,4730,Geophysics
1263,ground penetrating radar,,NaN,4730,Geophysics
1264,terrain conductivity,,NaN,4730,Geophysics
1265,reservoir height,,NaN,4734,Hydrology|Soil Science / Pedology
1266,ground water depth,,NaN,4739,Hydrology
1267,bulk electrical conductivity,,NaN,4741,Geomorphology|Hydrology|Soil Science / Pedology
1268,dissolved calcium,,NaN,4742,Water Chemistry
1269,dissolved magnesium,,NaN,4742,Water Chemistry
1270,dissolved potassium,,NaN,4742,Water Chemistry
1271,silica dissolved,,NaN,4742,Water Chemistry
1272,dissolved sodium,,NaN,4742,Water Chemistry
1273,discharge,,NaN,4743,Hydrology
1274,gage height,,NaN,4743,Hydrology
1275,level,mm,NaN,4828,Hydrology
1276,weights by sieve opening,,NaN,4829,Hydrology|Soil Science / Pedology
1277,alkalinity caco3,meql,NaN,4851,Water Chemistry
1278,alumoll,,NaN,4851,Water Chemistry
1279,ammonium,mgl,NaN,4851,Water Chemistry
1280,bromide,mgl,NaN,4851,Water Chemistry
1281,caumoll,,NaN,4851,Water Chemistry
1282,chloride,mgl,NaN,4851,Water Chemistry
1283,electrical conductivity sm,,NaN,4851,Water Chemistry
1284,iron-54,umol/l,NaN,4851,Water Chemistry
1285,iron-57,umol/l,NaN,4851,Water Chemistry
1286,flowno flow,,NaN,4851,Water Chemistry
1287,fluoride,mgl,NaN,4851,Water Chemistry
1288,kumoll,,NaN,4851,Water Chemistry
1289,mgumoll,,NaN,4851,Water Chemistry
1290,manganese,umol/l,NaN,4851,Water Chemistry
1291,sodium,umol/l,NaN,4851,Water Chemistry
1292,nitrate,mgl,NaN,4851,Water Chemistry
1293,nitrite,mgl,NaN,4851,Water Chemistry
1294,phosphate,mgl,NaN,4851,Water Chemistry
1295,sample location,,NaN,4851,Water Chemistry
1296,sulfate,mgl,NaN,4851,Water Chemistry
1297,technetium,mgl,NaN,4851,Water Chemistry
1298,tn,mgl,NaN,4851,Water Chemistry
1299,air temperature,degreescelsius,NaN,4871,Hydrology
1300,depth,mm,NaN,4871,Hydrology
1301,discharge,cfs,NaN,4871,Hydrology
1302,discharge,m3s,NaN,4871,Hydrology
1303,electrical conductivity scm,,NaN,4871,Hydrology
1304,air temperature,degreescelsius,NaN,4871,Hydrology
1305,battery voltage,,minimum,4940,Climatology / Meteorology|Hydrology
1306,leaf wetness 30 understory mv,cm,NaN,4940,Climatology / Meteorology|Hydrology
1307,precipitation running for current day,mm,total,4940,Climatology / Meteorology|Hydrology
1308,precipitation for previous 10 minutes,mm,total,4940,Climatology / Meteorology|Hydrology
1309,relative humidity,,NaN,4940,Climatology / Meteorology|Hydrology
1310,snow depth centimeter,,NaN,4940,Climatology / Meteorology|Hydrology
1311,temperature hmp45c,degc,NaN,4940,Climatology / Meteorology|Hydrology
1312,temperature judd,degc,NaN,4940,Climatology / Meteorology|Hydrology
1313,wind direction degress,,average,4940,Climatology / Meteorology|Hydrology
1314,wind direction degress,,stdev,4940,Climatology / Meteorology|Hydrology
1315,wind speed for previous 10 minutes,ms1,average,4940,Climatology / Meteorology|Hydrology
1316,absolute pressure,,NaN,4982,All Disciplines
1317,acid phosphatase,,NaN,4982,All Disciplines
1318,al  ammonium oxalateextractable,,NaN,4982,All Disciplines
1319,al  citrateascorbateextractable,,NaN,4982,All Disciplines
1320,aluminum  citrateditihionite extractable,,NaN,4982,All Disciplines
1321,aluminum in 05 m hcl,,NaN,4982,All Disciplines
1322,alphanacetylglucosaminidase,,NaN,4982,All Disciplines
1323,beta glucosidase,,NaN,4982,All Disciplines
1324,carbon percent in live fine roots,,NaN,4982,All Disciplines
1325,cdom,,NaN,4982,All Disciplines
1326,cellobiohydrolase,,NaN,4982,All Disciplines
1327,cn,,NaN,4982,All Disciplines
1328,carbon dioxide,,NaN,4982,All Disciplines
1329,dead fine roots,,NaN,4982,All Disciplines
1330,dissolved oxygen,,NaN,4982,All Disciplines
1331,dissolved organic carbon in 05m hcl extractions,,NaN,4982,All Disciplines
1332,dissolved organic carbon in deionized water extractions,,NaN,4982,All Disciplines
1333,iron ammonium oxalateextractable,,NaN,4982,All Disciplines
